Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca
47.0,9113.9,310.0,Norte,Masculino,Intermediario,Cobertura Ruim
23.0,7438.0,357.0,Sul,Feminino,Premium,Cobertura Ruim
30.0,5894.37,342.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
18.0,14637.0,403.225,Sul,Masculino,Basico,Atendimento Ruim
36.0,3331.0,117.0,Sul,Masculino,Intermediario,Cobertura Ruim
45.0,3514.0,272.185,Norte,Masculino,Intermediario,Cobertura Ruim
59.0,7859.3,266.0,Nordeste,Masculino,Basico,Cobertura Ruim
58.0,18398.0,280.0,Sul,Masculino,Intermediario,Cobertura Ruim
52.0,9280.0,471.0,Sudeste,Feminino,Basico,Preco Alto
64.0,2494.0,82.0,Norte,Masculino,Basico,Preco Alto
29.0,4118.0,271.41,Sul,Feminino,Premium,Atendimento Ruim
28.0,13041.0,281.0,Sudeste,Masculino,Basico,Cobertura Ruim
59.0,9911.565,282.0,Sul,Masculino,Basico,Atendimento Ruim
70.0,13043.0,210.0,Centro-Oeste,Masculino,Intermediario,Atendimento Ruim
44.0,17755.0,316.0,Nordeste,Masculino,Basico,Cobertura Ruim
55.0,2034.0,318.0,Norte,Feminino,Intermediario,Cobertura Ruim
38.0,3683.0,169.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
43.115,1350.0,333.0,Sudeste,Feminino,Premium,Preco Alto
51.0,2702.0,193.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
60.0,10287.0,339.0,Sul,Masculino,Intermediario,Cobertura Ruim
18.0,10006.695,300.0,Nordeste,Masculino,Basico,Atendimento Ruim
40.31,6720.0,354.0,Sul,Masculino,Basico,Atendimento Ruim
42.0,7703.0,190.32,Sudeste,Masculino,Basico,Cobertura Ruim
32.0,5256.695,147.0,Sul,Masculino,Intermediario,Cobertura Ruim
27.0,7334.0,255.315,Norte,Feminino,Basico,Cobertura Ruim
38.14,9652.92,228.0,Norte,Feminino,Basico,Preco Alto
54.0,4988.0,416.0,Sul,Feminino,Intermediario,Preco Alto
44.72,11687.0,98.0,Sudeste,Outro,Basico,Preco Alto
69.0,6351.24,381.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
32.0,4258.0,115.0,Norte,Masculino,Basico,Cobertura Ruim
47.965,6714.875,255.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
44.0,1390.0,468.0,Sudeste,Feminino,Basico,Cobertura Ruim
26.0,3249.0,110.0,Norte,Feminino,Basico,Preco Alto
26.0,16036.0,219.0,Nordeste,Feminino,Basico,Cobertura Ruim
48.0,2605.0,271.0,Sul,Masculino,Intermediario,Preco Alto
60.0,1746.0,448.0,Sudeste,Masculino,Basico,Atendimento Ruim
36.43,2858.0,186.42,Norte,Masculino,Basico,Cobertura Ruim
50.0,12230.0,401.0,Sudeste,Masculino,Basico,Preco Alto
28.0,19826.0,355.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
24.0,9618.0,205.0,Nordeste,Masculino,Basico,Preco Alto
18.0,2896.0,216.0,Norte,Feminino,Basico,Cobertura Ruim
37.41,3650.0,169.0,Sul,Feminino,Intermediario,Preco Alto
57.0,8275.0,342.0,Nordeste,Masculino,Basico,Atendimento Ruim
64.0,9217.515,285.0,Sul,Masculino,Intermediario,Cobertura Ruim
35.71,6682.355,158.0,Norte,Feminino,Basico,Atendimento Ruim
50.385,9215.0,304.0,Nordeste,Masculino,Premium,Preco Alto
46.925,19652.0,265.0,Sudeste,Masculino,Premium,Cobertura Ruim
32.0,3831.0,121.0,Sul,Feminino,Premium,Cobertura Ruim
47.445,3512.0,259.35,Nordeste,Masculino,Premium,Cobertura Ruim
49.555,8824.025,415.0,Sudeste,Masculino,Basico,Cobertura Ruim
29.0,10003.915,105.0,Sudeste,Feminino,Basico,Preco Alto
37.0,5536.0,465.0,Norte,Masculino,Premium,Atendimento Ruim
39.0,8554.0,457.0,Sudeste,Masculino,Basico,Preco Alto
35.0,4892.365,82.0,Nordeste,Masculino,Premium,Preco Alto
44.0,4967.0,173.0,Nordeste,Masculino,Intermediario,Preco Alto
38.0,17900.0,347.0,Centro-Oeste,Masculino,Premium,Atendimento Ruim
69.0,2959.0,352.705,Sul,Feminino,Basico,Cobertura Ruim
59.0,6446.0,409.0,Norte,Masculino,Intermediario,Cobertura Ruim
66.0,8560.345,313.35,Centro-Oeste,Masculino,Intermediario,Preco Alto
46.0,7685.545,290.325,Sudeste,Masculino,Basico,Cobertura Ruim
51.0,3455.0,257.0,Nordeste,Masculino,Premium,Preco Alto
27.0,14243.0,121.0,Norte,Feminino,Basico,Cobertura Ruim
53.225,10376.23,186.0,Sul,Feminino,Intermediario,Preco Alto
31.0,6604.0,314.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
26.0,7612.375,295.165,Sudeste,Feminino,Intermediario,Atendimento Ruim
20.0,4754.0,303.86,Sudeste,Feminino,Premium,Atendimento Ruim
42.0,5300.0,464.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
34.0,11563.0,310.305,Norte,Outro,Intermediario,Cobertura Ruim
70.0,7237.095,261.0,Sudeste,Feminino,Basico,Preco Alto
32.0,18778.0,288.0,Norte,Feminino,Intermediario,Atendimento Ruim
63.0,3714.0,210.0,Sudeste,Feminino,Premium,Cobertura Ruim
38.875,13660.0,348.0,Sudeste,Feminino,Basico,Atendimento Ruim
56.0,14994.0,432.0,Norte,Masculino,Intermediario,Preco Alto
35.46,6067.0,278.0,Norte,Masculino,Basico,Atendimento Ruim
46.0,3301.0,387.0,Nordeste,Feminino,Basico,Cobertura Ruim
35.895,3423.0,97.0,Sudeste,Masculino,Intermediario,Preco Alto
51.0,8722.895,158.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
39.0,13036.0,254.0,Sudeste,Masculino,Basico,Preco Alto
45.0,7027.0,460.0,Sudeste,Masculino,Basico,Preco Alto
47.0,4583.0,275.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
33.0,1559.0,244.0,Norte,Masculino,Intermediario,Preco Alto
36.0,11643.0,296.0,Sudeste,Feminino,Basico,Atendimento Ruim
19.0,18908.0,293.79,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
62.0,2674.0,321.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
34.58,13774.0,122.0,Norte,Masculino,Premium,Atendimento Ruim
28.0,10862.31,289.0,Norte,Feminino,Intermediario,Atendimento Ruim
37.73,14728.0,353.0,Sul,Masculino,Intermediario,Preco Alto
39.345,6019.0,238.0,Nordeste,Feminino,Intermediario,Preco Alto
36.0,12698.0,251.76,Sudeste,Feminino,Basico,Preco Alto
58.0,18131.0,157.0,Nordeste,Masculino,Basico,Cobertura Ruim
54.0,10366.0,163.0,Sudeste,Feminino,Premium,Cobertura Ruim
42.985,17989.0,313.41,Centro-Oeste,Outro,Intermediario,Atendimento Ruim
65.0,4300.0,465.0,Norte,Feminino,Intermediario,Preco Alto
50.045,19446.0,231.0,Sul,Masculino,Basico,Atendimento Ruim
48.0,16776.0,462.0,Nordeste,Feminino,Premium,Atendimento Ruim
44.47,2684.0,342.0,Sudeste,Masculino,Basico,Cobertura Ruim
52.595,6564.0,388.0,Sudeste,Feminino,Premium,Atendimento Ruim
63.0,18150.0,468.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
57.0,6511.095,288.0,Sudeste,Feminino,Basico,Cobertura Ruim
41.9,7074.0,315.0,Norte,Masculino,Basico,Preco Alto
66.0,12990.0,290.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
52.0,9360.635,389.0,Norte,Feminino,Basico,Preco Alto
41.385,11769.11,195.0,Sudeste,Feminino,Basico,Preco Alto
57.0,5900.0,391.0,Nordeste,Feminino,Basico,Cobertura Ruim
37.0,4482.0,352.0,Sudeste,Masculino,Intermediario,Preco Alto
59.0,9246.0,297.0,Norte,Feminino,Intermediario,Cobertura Ruim
68.0,8444.0,80.0,Sul,Masculino,Basico,Preco Alto
32.0,9010.755,384.0,Norte,Feminino,Basico,Cobertura Ruim
62.0,11783.0,151.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
57.0,6669.0,481.0,Norte,Masculino,Intermediario,Cobertura Ruim
51.0,11127.0,113.0,Nordeste,Masculino,Premium,Atendimento Ruim
39.75,13664.0,356.0,Sudeste,Feminino,Basico,Atendimento Ruim
24.0,18411.0,222.0,Sudeste,Masculino,Premium,Atendimento Ruim
42.0,12500.0,364.0,Norte,Feminino,Premium,Atendimento Ruim
24.0,8432.0,271.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
43.0,6049.0,309.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
41.93,11592.875,317.475,Norte,Feminino,Intermediario,Atendimento Ruim
42.605,14738.0,483.0,Norte,Masculino,Intermediario,Cobertura Ruim
35.965,2298.0,52.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
30.0,12380.0,470.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
59.0,8302.0,286.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
70.0,2634.0,190.0,Norte,Masculino,Intermediario,Cobertura Ruim
45.75,8967.0,313.0,Norte,Masculino,Intermediario,Atendimento Ruim
50.03,3761.0,331.0,Sudeste,Feminino,Intermediario,Preco Alto
55.0,12598.0,304.59,Nordeste,Masculino,Intermediario,Cobertura Ruim
24.0,4851.0,62.0,Sudeste,Feminino,Intermediario,Preco Alto
20.0,3226.0,492.0,Sudeste,Masculino,Basico,Atendimento Ruim
51.75,2359.0,257.965,Norte,Feminino,Intermediario,Cobertura Ruim
30.0,7543.0,227.0,Norte,Masculino,Intermediario,Preco Alto
53.0,3851.0,287.0,Sudeste,Feminino,Basico,Preco Alto
41.0,16326.0,165.0,Nordeste,Feminino,Basico,Atendimento Ruim
41.945,1358.0,187.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
59.0,8896.155,116.0,Nordeste,Feminino,Basico,Cobertura Ruim
42.0,7927.0,438.0,Nordeste,Feminino,Premium,Cobertura Ruim
49.0,18026.0,188.0,Norte,Feminino,Basico,Atendimento Ruim
61.0,9413.1125,280.23,Sul,Masculino,Intermediario,Cobertura Ruim
40.0,2616.0,195.0,Nordeste,Feminino,Basico,Preco Alto
22.0,11376.79,155.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
44.0,12563.0,133.0,Sul,Feminino,Basico,Preco Alto
47.0,6044.0,428.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
44.0,1493.0,142.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
38.56,6480.0,117.0,Norte,Feminino,Basico,Atendimento Ruim
31.0,4284.0,57.0,Centro-Oeste,Masculino,Premium,Preco Alto
49.38,5726.0,224.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
27.0,11673.34,294.755,Sul,Feminino,Basico,Cobertura Ruim
51.0,12451.0,453.0,Norte,Feminino,Basico,Cobertura Ruim
48.0,11838.725,296.44,Sudeste,Masculino,Premium,Atendimento Ruim
49.0,3146.0,59.0,Sul,Masculino,Basico,Cobertura Ruim
31.0,11882.0,372.0,Nordeste,Masculino,Premium,Atendimento Ruim
32.0,4277.0,205.0,Sudeste,Masculino,Premium,Cobertura Ruim
46.67,4118.0,415.0,Sudeste,Feminino,Premium,Preco Alto
52.0,10707.0,177.0,Centro-Oeste,Masculino,Premium,Cobertura Ruim
63.0,11285.27,263.0,Sudeste,Masculino,Basico,Cobertura Ruim
39.0,19437.0,218.915,Sudeste,Masculino,Intermediario,Cobertura Ruim
45.0,14138.0,446.0,Centro-Oeste,Feminino,Basico,Preco Alto
38.68,8054.495,165.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
69.0,4178.0,202.0,Nordeste,Masculino,Basico,Atendimento Ruim
70.0,13949.0,265.89,Sul,Masculino,Basico,Cobertura Ruim
48.455,8004.0,299.875,Sudeste,Masculino,Premium,Cobertura Ruim
64.0,5066.0,81.0,Sudeste,Feminino,Intermediario,Preco Alto
49.0,7982.105,72.0,Sudeste,Feminino,Intermediario,Preco Alto
18.0,17842.0,477.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
53.0,13802.0,211.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
31.0,9237.145,214.0,Nordeste,Feminino,Basico,Preco Alto
43.825,19507.0,461.0,Sudeste,Feminino,Basico,Cobertura Ruim
52.0,6013.01,416.0,Sudeste,Masculino,Premium,Cobertura Ruim
56.0,1394.0,339.0,Norte,Feminino,Intermediario,Preco Alto
50.0,2744.0,324.0,Sudeste,Feminino,Basico,Cobertura Ruim
45.63,8688.0,398.0,Nordeste,Masculino,Basico,Cobertura Ruim
33.305,5757.0,163.0,Sudeste,Masculino,Premium,Cobertura Ruim
50.815,15247.0,327.0,Nordeste,Masculino,Intermediario,Preco Alto
39.1,17355.0,126.0,Sudeste,Masculino,Basico,Preco Alto
43.0,8724.91,148.0,Sudeste,Masculino,Basico,Atendimento Ruim
47.0,13997.0,274.455,Nordeste,Masculino,Basico,Cobertura Ruim
66.0,8115.255,273.2,Sudeste,Feminino,Intermediario,Atendimento Ruim
38.0,6290.0,445.0,Norte,Masculino,Premium,Cobertura Ruim
24.0,14593.0,341.0,Sul,Feminino,Basico,Cobertura Ruim
35.0,13550.54,239.0,Sudeste,Feminino,Basico,Preco Alto
44.255,10751.0,270.0,Sudeste,Feminino,Premium,Cobertura Ruim
33.0,2109.0,352.0,Sudeste,Feminino,Basico,Atendimento Ruim
36.085,9498.0,300.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
34.0,6215.38,274.0,Sudeste,Feminino,Intermediario,Preco Alto
24.0,7575.0,184.0,Nordeste,Masculino,Basico,Preco Alto
29.0,11839.11,302.0,Nordeste,Feminino,Basico,Cobertura Ruim
39.59,10223.0,64.0,Norte,Masculino,Intermediario,Atendimento Ruim
49.0,7818.69,323.07,Nordeste,Masculino,Basico,Preco Alto
35.0,2878.0,325.945,Sul,Masculino,Basico,Atendimento Ruim
37.0,3709.0,166.0,Nordeste,Feminino,Basico,Preco Alto
43.0,15371.0,138.0,Sul,Feminino,Intermediario,Preco Alto
51.0,19980.0,485.0,Sul,Feminino,Premium,Atendimento Ruim
47.0,7881.64,232.515,Nordeste,Feminino,Intermediario,Cobertura Ruim
66.0,2036.0,283.81,Sul,Masculino,Basico,Preco Alto
49.0,9649.0,175.0,Sul,Feminino,Basico,Atendimento Ruim
65.0,14257.0,214.0,Sul,Feminino,Intermediario,Cobertura Ruim
18.0,4250.0,244.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
46.75,3804.0,408.0,Norte,Masculino,Basico,Cobertura Ruim
54.0,4987.0,184.0,Sudeste,Feminino,Premium,Cobertura Ruim
28.0,12382.0,356.0,Sul,Masculino,Basico,Cobertura Ruim
33.0,4551.0,464.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
45.0,7682.0,265.215,Centro-Oeste,Feminino,Intermediario,Atendimento Ruim
43.145,3025.0,70.0,Sudeste,Masculino,Intermediario,Preco Alto
58.0,7168.0,239.725,Sudeste,Feminino,Intermediario,Preco Alto
58.0,10483.0,350.0,Nordeste,Masculino,Intermediario,Preco Alto
34.0,2230.0,348.94,Nordeste,Masculino,Basico,Atendimento Ruim
33.555,9799.595,295.0,Nordeste,Masculino,Basico,Atendimento Ruim
70.0,7908.125,410.0,Sudeste,Feminino,Premium,Atendimento Ruim
32.0,11078.795,358.635,Sudeste,Masculino,Basico,Cobertura Ruim
22.0,13899.0,179.0,Sudeste,Masculino,Premium,Cobertura Ruim
36.0,5295.0,173.0,Norte,Feminino,Intermediario,Preco Alto
69.0,11364.735,499.0,Sudeste,Masculino,Basico,Preco Alto
58.0,5208.0,181.0,Nordeste,Masculino,Premium,Cobertura Ruim
42.0,16509.0,193.0,Sul,Feminino,Intermediario,Preco Alto
34.0,5721.0,87.0,Sudeste,Masculino,Basico,Preco Alto
44.3,16167.0,492.0,Sudeste,Feminino,Intermediario,Preco Alto
19.0,14069.0,275.685,Sudeste,Masculino,Premium,Preco Alto
54.0,3809.0,358.0,Sul,Masculino,Basico,Preco Alto
23.0,3310.0,244.415,Sudeste,Feminino,Premium,Cobertura Ruim
44.0,14412.0,388.0,Sudeste,Feminino,Basico,Cobertura Ruim
46.765,6269.0,371.0,Sudeste,Masculino,Basico,Preco Alto
18.0,18717.0,115.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
69.0,18554.0,145.0,Sudeste,Feminino,Basico,Atendimento Ruim
34.0,7478.285,202.0,Norte,Masculino,Basico,Atendimento Ruim
37.64,8082.705,220.0,Sudeste,Masculino,Premium,Cobertura Ruim
62.0,3792.0,388.0,Sudeste,Masculino,Basico,Atendimento Ruim
27.0,17018.0,97.0,Sudeste,Masculino,Premium,Cobertura Ruim
40.175,2359.0,336.435,Sudeste,Feminino,Basico,Preco Alto
43.0,6016.0,303.275,Nordeste,Masculino,Intermediario,Cobertura Ruim
25.0,8745.525,229.0,Norte,Masculino,Basico,Atendimento Ruim
69.0,18946.0,51.0,Sudeste,Masculino,Basico,Cobertura Ruim
40.4,6449.505,200.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
37.665,6692.0,163.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
61.0,7108.0,267.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
31.0,7623.92,301.13,Nordeste,Feminino,Premium,Atendimento Ruim
65.0,12953.305,416.0,Nordeste,Masculino,Intermediario,Preco Alto
35.0,2599.0,440.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
57.58,4325.0,420.0,Sul,Feminino,Basico,Cobertura Ruim
18.0,14921.0,491.0,Sul,Feminino,Intermediario,Cobertura Ruim
33.0,3282.0,456.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
42.0,5447.0,197.0,Nordeste,Feminino,Intermediario,Preco Alto
18.0,10335.545,208.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
47.0,9572.0,275.0,Sul,Masculino,Basico,Atendimento Ruim
33.865,14673.0,230.0,Nordeste,Feminino,Premium,Preco Alto
44.9,4246.0,485.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
32.0,3929.0,274.355,Sul,Feminino,Intermediario,Preco Alto
51.25,4133.0,366.0,Sudeste,Masculino,Basico,Preco Alto
31.0,6159.0,291.575,Centro-Oeste,Feminino,Premium,Cobertura Ruim
26.0,8210.0,230.925,Sul,Feminino,Intermediario,Preco Alto
64.0,9906.225,210.97,Sudeste,Feminino,Premium,Cobertura Ruim
38.0,8566.36,204.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
22.0,18142.0,171.0,Nordeste,Masculino,Basico,Atendimento Ruim
31.0,16032.0,226.87,Sudeste,Feminino,Intermediario,Preco Alto
35.0,1791.0,362.35,Norte,Feminino,Premium,Cobertura Ruim
57.0,10021.33,413.0,Sul,Masculino,Intermediario,Cobertura Ruim
19.0,15284.0,365.0,Sudeste,Masculino,Basico,Cobertura Ruim
42.0,5683.0,210.0,Sudeste,Masculino,Basico,Preco Alto
39.0,17389.0,267.0,Sudeste,Feminino,Basico,Preco Alto
69.0,17132.0,457.0,Norte,Feminino,Premium,Atendimento Ruim
36.545,3116.0,152.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
38.475,7579.0,262.38,Sudeste,Feminino,Intermediario,Cobertura Ruim
42.61,1645.0,220.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
45.0,4894.0,334.0,Norte,Feminino,Basico,Cobertura Ruim
46.0,15229.0,311.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
22.0,19370.0,284.0,Nordeste,Masculino,Basico,Cobertura Ruim
18.0,17802.0,271.41,Sul,Masculino,Intermediario,Cobertura Ruim
41.0,1859.0,160.0,Norte,Feminino,Basico,Atendimento Ruim
45.35,8837.335,389.0,Sul,Masculino,Premium,Cobertura Ruim
33.0,15503.0,496.0,Sudeste,Masculino,Basico,Cobertura Ruim
35.665,16645.0,163.0,Sudeste,Masculino,Basico,Cobertura Ruim
18.0,17840.0,247.06,Nordeste,Feminino,Basico,Preco Alto
18.0,7510.0,369.0,Sudeste,Feminino,Intermediario,Preco Alto
47.0,3998.0,257.335,Centro-Oeste,Masculino,Premium,Atendimento Ruim
34.0,1586.0,364.05,Sudeste,Feminino,Intermediario,Cobertura Ruim
28.0,1618.0,231.69,Sudeste,Masculino,Premium,Preco Alto
52.0,10934.0,332.0,Sul,Masculino,Basico,Atendimento Ruim
30.79,5597.0,177.0,Sudeste,Masculino,Premium,Cobertura Ruim
39.61,7608.0,498.0,Norte,Feminino,Intermediario,Atendimento Ruim
60.0,2985.0,309.68,Sudeste,Masculino,Intermediario,Atendimento Ruim
54.0,19379.0,208.0,Sudeste,Feminino,Intermediario,Preco Alto
25.0,2967.0,241.0,Sul,Masculino,Basico,Cobertura Ruim
45.855,6960.0,369.0,Sul,Feminino,Basico,Cobertura Ruim
52.0,12154.24,435.0,Nordeste,Feminino,Premium,Atendimento Ruim
37.21,10678.955,211.0,Sudeste,Masculino,Premium,Cobertura Ruim
33.0,8432.7,142.0,Sudeste,Feminino,Basico,Preco Alto
50.675,8289.0,190.0,Sudeste,Feminino,Basico,Cobertura Ruim
18.0,11491.55,115.0,Sul,Feminino,Premium,Cobertura Ruim
38.0,15387.0,263.02,Norte,Feminino,Basico,Cobertura Ruim
47.96,7851.295,366.0,Sudeste,Masculino,Premium,Atendimento Ruim
23.0,7467.54,243.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
50.0,10537.68,476.0,Norte,Feminino,Premium,Atendimento Ruim
48.0,15609.0,360.0,Nordeste,Feminino,Premium,Cobertura Ruim
30.0,9636.77,302.73,Sul,Feminino,Basico,Cobertura Ruim
60.0,3381.0,129.0,Sudeste,Feminino,Premium,Cobertura Ruim
63.0,7345.0,261.72,Sudeste,Feminino,Premium,Atendimento Ruim
30.0,7838.565,266.0,Sul,Feminino,Intermediario,Preco Alto
70.0,7695.355,281.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
48.0,4863.0,336.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
42.0,7269.0,192.0,Sudeste,Feminino,Premium,Preco Alto
40.0,2749.0,51.0,Nordeste,Masculino,Premium,Preco Alto
56.0,18589.0,404.0,Nordeste,Masculino,Intermediario,Preco Alto
70.0,11279.0,409.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
42.0,3048.0,455.0,Sudeste,Feminino,Premium,Atendimento Ruim
18.0,15234.0,484.0,Sul,Feminino,Basico,Preco Alto
47.0,9143.225,160.0,Norte,Feminino,Basico,Cobertura Ruim
50.0,4652.0,220.0,Sul,Feminino,Intermediario,Cobertura Ruim
60.0,3136.0,424.0,Sudeste,Masculino,Premium,Cobertura Ruim
29.0,5409.0,203.725,Sul,Masculino,Basico,Preco Alto
44.0,15746.0,61.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
41.0,19980.0,230.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
50.0,14404.0,137.0,Sul,Masculino,Basico,Preco Alto
21.0,10464.025,391.0,Sul,Masculino,Intermediario,Preco Alto
64.0,19980.0,370.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
44.0,6814.0,373.0,Sudeste,Feminino,Basico,Cobertura Ruim
63.0,5971.0,231.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
36.0,2401.0,236.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
50.0,5851.0,191.0,Sudeste,Feminino,Basico,Atendimento Ruim
68.0,9902.0,270.595,Sudeste,Feminino,Intermediario,Atendimento Ruim
67.0,17419.0,492.0,Norte,Feminino,Basico,Atendimento Ruim
43.265,9185.15,86.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
44.89,1728.0,211.0,Sudeste,Feminino,Basico,Atendimento Ruim
46.19,3080.0,392.0,Sudeste,Masculino,Basico,Cobertura Ruim
21.0,16158.0,229.0,Nordeste,Feminino,Basico,Cobertura Ruim
35.0,18461.0,475.0,Sul,Masculino,Basico,Atendimento Ruim
47.805,2027.0,255.735,Sudeste,Feminino,Intermediario,Cobertura Ruim
49.0,12424.0,423.0,Sul,Feminino,Basico,Atendimento Ruim
52.625,5957.0,405.0,Sul,Masculino,Premium,Atendimento Ruim
32.375,5939.0,57.0,Nordeste,Feminino,Basico,Preco Alto
58.0,10938.0,235.0,Sudeste,Feminino,Premium,Atendimento Ruim
18.0,15187.0,312.71,Sudeste,Masculino,Intermediario,Cobertura Ruim
38.64,4805.0,259.0,Sudeste,Masculino,Basico,Atendimento Ruim
43.67,12528.0,254.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
41.0,10766.0,452.0,Sudeste,Feminino,Basico,Preco Alto
41.0,7880.0,167.0,Sudeste,Masculino,Premium,Atendimento Ruim
63.0,9917.0,337.87,Sudeste,Masculino,Premium,Cobertura Ruim
68.0,1548.0,133.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
32.0,1371.0,365.0,Norte,Masculino,Premium,Cobertura Ruim
22.0,8599.0,458.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
38.85,12550.325,224.0,Sudeste,Feminino,Basico,Preco Alto
43.0,9151.2,97.0,Norte,Masculino,Intermediario,Atendimento Ruim
46.0,7559.0,159.0,Sudeste,Feminino,Basico,Cobertura Ruim
20.0,13851.0,190.275,Sul,Feminino,Intermediario,Cobertura Ruim
57.0,8364.0,294.0,Sudeste,Masculino,Basico,Atendimento Ruim
31.0,7883.0,198.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
45.495,9303.735,246.635,Sudeste,Feminino,Intermediario,Cobertura Ruim
31.0,8726.67,279.305,Norte,Masculino,Basico,Atendimento Ruim
67.0,7121.0,464.0,Nordeste,Masculino,Premium,Cobertura Ruim
51.87,3197.0,296.215,Norte,Feminino,Basico,Cobertura Ruim
55.0,9284.11,214.535,Nordeste,Feminino,Basico,Cobertura Ruim
32.0,9651.0,474.0,Sul,Masculino,Basico,Atendimento Ruim
40.0,7493.605,493.0,Sudeste,Feminino,Basico,Cobertura Ruim
70.0,2277.0,247.78,Sudeste,Outro,Basico,Preco Alto
24.0,3434.0,128.0,Sul,Masculino,Basico,Preco Alto
63.0,9509.0,92.0,Nordeste,Masculino,Premium,Cobertura Ruim
44.39,3724.0,366.0,Sul,Masculino,Intermediario,Atendimento Ruim
52.0,4810.0,447.0,Norte,Masculino,Basico,Atendimento Ruim
47.635,12456.0,279.48,Centro-Oeste,Masculino,Basico,Cobertura Ruim
60.0,4469.0,470.0,Norte,Masculino,Basico,Cobertura Ruim
63.0,6361.0,300.0,Nordeste,Masculino,Basico,Preco Alto
69.0,11666.475,146.0,Sul,Masculino,Intermediario,Preco Alto
48.46,15562.0,162.0,Centro-Oeste,Feminino,Intermediario,Atendimento Ruim
41.0,4559.0,101.0,Norte,Feminino,Basico,Cobertura Ruim
52.0,9794.0,155.0,Sul,Masculino,Intermediario,Preco Alto
42.0,11525.0,362.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
37.0,8127.77,178.0,Norte,Masculino,Intermediario,Atendimento Ruim
49.0,8523.0,284.0,Sudeste,Masculino,Premium,Cobertura Ruim
47.04,8874.0,356.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
46.88,1324.0,446.0,Sudeste,Feminino,Intermediario,Preco Alto
60.0,2009.0,293.0,Norte,Feminino,Intermediario,Cobertura Ruim
28.0,10569.0,246.31,Norte,Masculino,Basico,Cobertura Ruim
37.0,6603.0,455.0,Norte,Masculino,Premium,Cobertura Ruim
35.0,17712.0,362.45,Nordeste,Feminino,Intermediario,Atendimento Ruim
29.0,19000.0,173.0,Sul,Feminino,Basico,Preco Alto
41.0,3478.0,435.0,Sudeste,Masculino,Basico,Cobertura Ruim
